user_id,username,email,phone,created_at
946,nguyen_d_vy34,nguyen_d_vy34@hotmail.com,0979583035,2025-05-12 03:23:28
947,bui_d_son27,bui_d_son27@yahoo.com,0982346411,2024-09-01 01:34:02
948,yen.ho294,yen.ho294@fpt.edu.vn,0964739120,2025-06-28 11:56:06
949,binh.le298,binh.le298@outlook.com.vn,0706663757,2025-02-09 12:06:36
950,ngothimai86,ngothimai86@fpt.edu.vn,0867962219,2025-02-21 20:58:51
951,hoangthivy20,hoangthivy20@outlook.com.vn,0896619601,2024-08-06 10:29:50
952,huong.hoang624,huong.hoang624@gmail.com,0966724798,2025-12-08 02:55:51
953,hung.le107,hung.le107@yahoo.com,0861093217,2024-02-17 16:22:10
954,lam_v_kien37,lam_v_kien37@fpt.edu.vn,0385718688,2024-06-06 09:07:32
955,quan.ho822,quan.ho822@outlook.com.vn,0322111656,2025-03-06 04:48:04
956,phanducduy66,phanducduy66@yahoo.com,0988741105,2024-03-10 22:26:53
957,anh.le276,anh.le276@gmail.com,0863531249,2025-02-26 14:16:34
958,thao.huynh996,thao.huynh996@yahoo.com,0893073643,2025-11-09 19:37:45
959,phamkhanhphong43,phamkhanhphong43@yahoo.com,0388424540,2025-08-03 10:27:40
960,huynh_n_huong51,huynh_n_huong51@fpt.edu.vn,0911462949,2024-06-11 14:40:59
961,trang.duong658,trang.duong658@gmail.com,0900570171,2025-05-28 19:51:37
962,buithihung16,buithihung16@gmail.com,0964675649,2025-05-09 20:53:03
963,do_d_quan48,do_d_quan48@hotmail.com,0989832332,2024-12-19 17:52:17
964,huynh_d_linh15,huynh_d_linh15@outlook.com.vn,0914682806,2024-11-20 08:56:00
965,anh.nguyen974,anh.nguyen974@outlook.com.vn,0329528847,2024-04-06 17:05:51
966,tran_v_hai16,tran_v_hai16@hotmail.com,0906384953,2024-05-15 05:03:30
967,bui_d_vy91,bui_d_vy91@outlook.com.vn,0976334344,2025-01-06 08:38:23
968,tuan.vu768,tuan.vu768@yahoo.com,0704089541,2025-06-29 21:14:25
969,nguyenhoangvy95,nguyenhoangvy95@gmail.com,0985748368,2025-08-31 22:34:23
970,hai.tran832,hai.tran832@gmail.com,0356872650,2024-05-30 10:44:31
971,vu_t_vy24,vu_t_vy24@hotmail.com,0882595604,2025-08-10 03:19:21
972,duc.le731,duc.le731@hotmail.com,0982032498,2025-09-05 14:55:17
973,nguyen_n_mai18,nguyen_n_mai18@gmail.com,0966922095,2025-09-24 16:23:58
974,tranduchai86,tranduchai86@fpt.edu.vn,0386730255,2025-07-19 10:04:33
975,huynhhoangquynh19,huynhhoangquynh19@fpt.edu.vn,0894056612,2025-02-05 14:40:07
976,nguyenvietphong32,nguyenvietphong32@gmail.com,0776975137,2025-10-12 03:01:55
977,nam.do782,nam.do782@gmail.com,0973205172,2024-01-23 07:50:32
978,quynh.lam865,quynh.lam865@fpt.edu.vn,0329138820,2024-03-27 19:04:06
979,quan.bui653,quan.bui653@hotmail.com,0894900511,2024-09-18 05:19:21
980,vo_v_duy19,vo_v_duy19@outlook.com.vn,0707829687,2025-07-11 09:33:57
981,nguyenduytrang85,nguyenduytrang85@fpt.edu.vn,0328780791,2024-07-12 22:08:06
982,phan_v_tuan15,phan_v_tuan15@gmail.com,0773722824,2025-02-19 01:22:28
983,phanthihai95,phanthihai95@yahoo.com,0866098078,2024-01-25 15:35:48
984,kien.pham737,kien.pham737@yahoo.com,0325259868,2024-07-04 21:57:33
985,lam_c_lan39,lam_c_lan39@yahoo.com,0887563808,2025-12-06 18:20:05
986,trang.tran674,trang.tran674@outlook.com.vn,0771725147,2024-04-28 06:16:43
987,kien.lam973,kien.lam973@gmail.com,0700500524,2024-09-23 17:27:14
988,danghoangquan65,danghoangquan65@gmail.com,0892669624,2025-12-25 17:35:28
989,son.nguyen840,son.nguyen840@fpt.edu.vn,0883677741,2024-05-24 03:48:35
990,le_d_hai97,le_d_hai97@hotmail.com,0880464222,2025-11-14 04:57:10
991,duong_d_son46,duong_d_son46@fpt.edu.vn,0911996165,2024-07-28 22:09:47
992,nguyen_c_thao14,nguyen_c_thao14@fpt.edu.vn,0326335671,2024-04-17 15:30:47
993,huong.phan164,huong.phan164@outlook.com.vn,0775236842,2024-02-27 11:19:29
994,vu_n_kien61,vu_n_kien61@yahoo.com,0978761559,2025-07-16 04:37:37
995,do_v_hung17,do_v_hung17@hotmail.com,0983134297,2025-07-16 16:03:21
996,vy.lam772,vy.lam772@gmail.com,0861269063,2025-09-22 10:38:22
997,ho_m_yen14,ho_m_yen14@hotmail.com,0359690929,2025-05-10 00:01:57
998,huynh_d_tuan14,huynh_d_tuan14@gmail.com,0971645221,2024-12-21 22:53:44
999,kien.dang384,kien.dang384@hotmail.com,0356850868,2024-12-17 11:32:18
1000,doduyanh87,doduyanh87@hotmail.com,0910055128,2024-12-24 11:13:12
